aid,auc
2054,0.9489010563137689
613,0.94245337995338
519,0.9269329775985775
1672,0.9250793220863642
1957,0.9246979894269762
725,0.915741841731327
450,0.9107334293643532
1930,0.9098616524825677
1375,0.9028456781855524
1171,0.8991887019230769
671,0.8972606420135195
1057,0.8948624642954963
1021,0.8929331355468338
336,0.8858519233519233
205,0.8826548939177993
1940,0.8775501207053555
1966,0.8760911597171194
164,0.8758584571248716
765,0.8747224353182593
1842,0.8722864796581166
2205,0.8717433031637158
1622,0.8712524546602936
916,0.8676543206709012
1377,0.8670261593486409
70,0.8656112769260731
1027,0.8652454992713366
313,0.8611363292479951
1429,0.859901415456971
1449,0.859775252995592
12,0.8560796022297074
1107,0.8518680983646847
1379,0.8493146989512473
846,0.846426697037036
1847,0.8463870289156563
727,0.8429121465331054
1894,0.841371075484302
1483,0.8362630141768806
1507,0.8346128402217741
1596,0.8321596251699739
121,0.8320639523332058
2031,0.8278310483334064
1512,0.8238383679595945
686,0.8203063065426226
1950,0.8198880866298488
903,0.8198717773505714
1827,0.8190245592044967
1621,0.8143679165145662
2068,0.8104402946635957
1201,0.8098133752630636
1284,0.8089587208470453
7,0.8078834023031454
927,0.803640566530743
932,0.7987566214403274
1819,0.7978938898631953
1254,0.7968278582411769
1970,0.7930631430563709
1140,0.7888535100593845
2201,0.786810096471521
98,0.7815014232555503
145,0.7788077941219718
1291,0.7783375587987773
886,0.7758755421729935
2013,0.7758012056295318
1338,0.7756954154623147
1716,0.7753426042577485
191,0.7740923335290542
173,0.7717727376214387
792,0.768098411755989
681,0.7665445571444762
1790,0.7648186799972514
311,0.7644053757362944
1277,0.7641864968068177
838,0.7614410588131197
2050,0.7597386249866349
272,0.7571523845818816
1503,0.7570748692679001
174,0.7514600510458735
1605,0.749231709982631
1508,0.7425918373328755
688,0.7387078760064576
286,0.7375764091161076
1242,0.7257895423790898
2118,0.7253641583322148
1351,0.725063421705556
411,0.7248709100865569
1635,0.7238429998128519
966,0.7231114724394624
389,0.7228920547107214
231,0.7224844120303171
1468,0.7156338685634867
1910,0.7132889580338329
1023,0.7087379976704695
2112,0.7083821695174463
432,0.7067306228343521
1871,0.706632554918632
1182,0.7052028312687021
2044,0.7037279692878786
1841,0.7006138667534016
1671,0.6991417077306783
1017,0.6983041055718475
561,0.6940422606315364
302,0.6925920827673249
1991,0.6914667889915943
1530,0.6914015861392193
2197,0.689932718204656
516,0.6897916642717827
471,0.6878772404591533
2169,0.685996468411176
1749,0.6837308296893152
1407,0.6742044398509255
74,0.6738275445630402
454,0.6707223471171969
1317,0.6683487028141747
117,0.6682069496002335
1566,0.6656819607318507
2048,0.6613232950533605
6,0.6612474309581513
692,0.6610109195115985
1746,0.6608505026021244
1202,0.6600570052582436
1918,0.6586430599661866
1335,0.6575261158594492
177,0.6564617139434963
404,0.6559896144884135
1781,0.6511161304508286
914,0.6464779150627038
647,0.645045799798554
2066,0.6445894791802637
951,0.6432122958131645
1119,0.6386523730436358
660,0.6378596565295767
1998,0.6360165808552805
1415,0.633819429570493
1044,0.6323633189739389
136,0.6313194196641763
975,0.6296059809037322
1350,0.6270796193192727
436,0.6265524469667859
1962,0.6261364070351302
1925,0.6248028192649774
529,0.6243509163323824
748,0.6239878626107691
1714,0.6200632938060097
86,0.6192195095748395
624,0.6186278978318767
562,0.6185872859932668
1580,0.6177524737677689
1215,0.6171500048792171
1599,0.6168038644257257
1728,0.6156920243378339
420,0.6153405102497265
206,0.6143414600017759
853,0.6124925074925075
939,0.6120611155367858
2154,0.6105956436029786
960,0.6101115270151738
18,0.6085266506254914
212,0.6073404656450527
543,0.6069003016920446
894,0.6061133013621207
875,0.5976039279869068
1496,0.5965532207843696
699,0.596356803886873
1230,0.5945475881789252
1085,0.5905834610128784
977,0.5878089340999558
369,0.5863240875302596
2047,0.584989110535951
2196,0.5757236572235348
1931,0.5750141427370264
1904,0.5652560767985021
113,0.5558476503926602
2216,0.5433118197924576
