aid,auc
6,0.6469178864244094
7,0.8113165313149115
12,0.8575451172350245
18,0.5794544415654849
70,0.8645115378199392
74,0.6631952729356021
86,0.6006687615824672
98,0.7862411375516766
113,0.5299927567540093
117,0.6513772858650607
121,0.8351094114580164
136,0.627437462312991
145,0.7606351016402277
164,0.8844516279941728
173,0.7681538098948371
174,0.7665215952920523
177,0.646966291249436
191,0.7691577502338925
205,0.8605462277378015
206,0.5966195283761949
212,0.6021901640509857
231,0.723940326045339
272,0.7395572462979094
286,0.7256654384852634
302,0.6860350422009031
311,0.7632041963158542
313,0.8558279114339034
336,0.8978120978120978
369,0.5735874851186566
389,0.7179210458015985
404,0.6372668438066911
411,0.720587113407329
420,0.6365593241487139
432,0.6839179330856571
436,0.6019947188476052
450,0.9140975349018399
454,0.6840302472920499
471,0.6785547380989143
516,0.696869024765014
519,0.9304750084403166
529,0.6307112569806436
543,0.6093518629001898
561,0.6883084895950904
562,0.5514095390992847
613,0.9367837751071283
624,0.599903703505103
647,0.6244430074816957
660,0.6421697020534343
671,0.9018522100783442
681,0.755402009781593
686,0.8043617970061557
688,0.7502482510737241
692,0.6485871450582403
699,0.6075824535156618
725,0.9174222134047547
727,0.8387694255135417
748,0.6095425499079703
765,0.8681269453074041
792,0.7663998943788987
838,0.7159702138955251
846,0.8377689894392647
853,0.617019855144855
875,0.5658657937806874
886,0.761411621321289
894,0.575029624446536
903,0.7906405362148503
914,0.6337733012340216
916,0.8617328682940961
927,0.7961069130330298
932,0.7747487137463176
939,0.5944060077625122
951,0.6132258960822451
960,0.6004729781559578
966,0.7213659020156493
975,0.6329169591434589
977,0.5598956214064573
1017,0.7003987736603573
1021,0.8899999785558547
1023,0.6880037723437252
1027,0.884889823915497
1044,0.6068051401719867
1057,0.8873596274993153
1085,0.6267857882313969
1107,0.8512171144222888
1119,0.634386346452877
1140,0.7824769763998234
1171,0.8972578782301682
1182,0.6792656544841581
1201,0.8104895380051211
1202,0.621483681191775
1215,0.60308079915436
1230,0.6035184454476974
1242,0.7366521971613947
1254,0.7923458367548352
1277,0.7671756645018677
1284,0.7993081389803024
1291,0.771700345526939
1317,0.6306437691323016
1335,0.6352847683866203
1338,0.7748026587338854
1350,0.601496119141
1351,0.718646910689229
1375,0.9064212719282367
1377,0.8641690137172066
1379,0.8411485577311104
1407,0.6735522731050418
1415,0.6331979735922342
1429,0.8583450157524233
1449,0.8618047363810075
1468,0.7127950462636015
1483,0.8391138514482364
1496,0.6039638909184851
1503,0.7509068282381335
1507,0.8541015624999999
1508,0.7545992571780303
1512,0.7919876166956556
1530,0.6845350902755598
1566,0.6558193006098769
1580,0.5886594420522191
1596,0.8322169494751699
1599,0.5907621062717074
1605,0.7366929319888789
1621,0.8028180832051653
1622,0.8707065919157908
1635,0.7189621790836551
1671,0.6777956790257851
1672,0.9328486947324975
1714,0.611456425944098
1716,0.7764911126113079
1728,0.6036072403807563
1746,0.6229682041776574
1749,0.6772600659979547
1781,0.6459681208101141
1790,0.7623957832291165
1819,0.7951653851305287
1827,0.8176361350099584
1841,0.6934829511573698
1842,0.8692403486924035
1847,0.8559101492946173
1871,0.7028238371869349
1894,0.8553465263861055
1904,0.5658921634874916
1910,0.716351247562969
1918,0.6481040418381447
1925,0.6090523338048089
1930,0.9194081416928426
1931,0.5591757302883181
1940,0.8741916119153205
1950,0.8076076133114043
1957,0.922271997055972
1962,0.5624479042584082
1966,0.8739752870238634
1970,0.8022948114035748
1991,0.6769228996872755
1998,0.6687400114218424
2013,0.7661543012878254
2031,0.8299043027889906
2044,0.7199390833954661
2047,0.5544197020390127
2048,0.6314346432463068
2050,0.7664483276470417
2054,0.9472923543301661
2066,0.648015924813993
2068,0.7792404054539978
2112,0.69801009524884
2118,0.7186544457424995
2154,0.5680417110734959
2169,0.6905119500625521
2196,0.5677072236937919
2197,0.7013464744137998
2201,0.7827679837892605
2205,0.8856514810825791
2216,0.5890556050752148
