[1]	train's auc: 0.678105	valid1's auc: 0.675381
[46]	train's auc: 0.730944	valid1's auc: 0.723485
[47]	train's auc: 0.731533	valid1's auc: 0.723816
[48]	train's auc: 0.732362	valid1's auc: 0.724397
[49]	train's auc: 0.732957	valid1's auc: 0.724817
[50]	train's auc: 0.733595	valid1's auc: 0.725202
[51]	train's auc: 0.734091	valid1's auc: 0.725459
[52]	train's auc: 0.734611	valid1's auc: 0.725644
[53]	train's auc: 0.735316	valid1's auc: 0.726161
[54]	train's auc: 0.736079	valid1's auc: 0.726728
[55]	train's auc: 0.736676	valid1's auc: 0.727067
[56]	train's auc: 0.737088	valid1's auc: 0.727161
[57]	train's auc: 0.73758	valid1's auc: 0.72744
[58]	train's auc: 0.73817	valid1's auc: 0.727784
[59]	train's auc: 0.73859	valid1's auc: 0.727915
[60]	train's auc: 0.739189	valid1's auc: 0.728334
[61]	train's auc: 0.739665	valid1's auc: 0.728559
[62]	train's auc: 0.740059	valid1's auc: 0.728698
[63]	train's auc: 0.740641	valid1's auc: 0.72906
[64]	train's auc: 0.740988	valid1's auc: 0.729165
[65]	train's auc: 0.741442	valid1's auc: 0.729344
[66]	train's auc: 0.741897	valid1's auc: 0.729475
[67]	train's auc: 0.742326	valid1's auc: 0.729595
[68]	train's auc: 0.742698	valid1's auc: 0.729652
[69]	train's auc: 0.743085	valid1's auc: 0.729716
[70]	train's auc: 0.743552	valid1's auc: 0.729839
[71]	train's auc: 0.743958	valid1's auc: 0.72997
[72]	train's auc: 0.744353	valid1's auc: 0.730015
[73]	train's auc: 0.744799	valid1's auc: 0.730116
[74]	train's auc: 0.745137	valid1's auc: 0.73015
[75]	train's auc: 0.745566	valid1's auc: 0.730242
[76]	train's auc: 0.745852	valid1's auc: 0.730291
[77]	train's auc: 0.746263	valid1's auc: 0.73054
[78]	train's auc: 0.746727	valid1's auc: 0.730746
[79]	train's auc: 0.747111	valid1's auc: 0.730821
[80]	train's auc: 0.747438	valid1's auc: 0.73094
[81]	train's auc: 0.74777	valid1's auc: 0.731031
[82]	train's auc: 0.748139	valid1's auc: 0.731156
[83]	train's auc: 0.748492	valid1's auc: 0.731209
[84]	train's auc: 0.748694	valid1's auc: 0.731255
[85]	train's auc: 0.749068	valid1's auc: 0.731345
[86]	train's auc: 0.749338	valid1's auc: 0.731352
[87]	train's auc: 0.749594	valid1's auc: 0.731414
[88]	train's auc: 0.749895	valid1's auc: 0.731462
[89]	train's auc: 0.750223	valid1's auc: 0.73144
[90]	train's auc: 0.750497	valid1's auc: 0.731469
[91]	train's auc: 0.750915	valid1's auc: 0.731595
[92]	train's auc: 0.751249	valid1's auc: 0.731711
[93]	train's auc: 0.751579	valid1's auc: 0.73175
[94]	train's auc: 0.751854	valid1's auc: 0.731759
[95]	train's auc: 0.752197	valid1's auc: 0.731815
[96]	train's auc: 0.752403	valid1's auc: 0.731816
[97]	train's auc: 0.752646	valid1's auc: 0.731861
[98]	train's auc: 0.752856	valid1's auc: 0.731844
[99]	train's auc: 0.753385	valid1's auc: 0.732189
[100]	train's auc: 0.753696	valid1's auc: 0.732191
[101]	train's auc: 0.75391	valid1's auc: 0.732219
[102]	train's auc: 0.754206	valid1's auc: 0.73235
[103]	train's auc: 0.754764	valid1's auc: 0.732696
[104]	train's auc: 0.755114	valid1's auc: 0.732749
[105]	train's auc: 0.755364	valid1's auc: 0.732849
[106]	train's auc: 0.755636	valid1's auc: 0.73285
[107]	train's auc: 0.755835	valid1's auc: 0.732859
[108]	train's auc: 0.756226	valid1's auc: 0.732958
[109]	train's auc: 0.756455	valid1's auc: 0.732949
[110]	train's auc: 0.756657	valid1's auc: 0.732944
[111]	train's auc: 0.756935	valid1's auc: 0.732945
[112]	train's auc: 0.757123	valid1's auc: 0.732929
[113]	train's auc: 0.757217	valid1's auc: 0.732919
[114]	train's auc: 0.75748	valid1's auc: 0.732918
[115]	train's auc: 0.757762	valid1's auc: 0.732942
[116]	train's auc: 0.757924	valid1's auc: 0.732925
[117]	train's auc: 0.758282	valid1's auc: 0.733036
[118]	train's auc: 0.758568	valid1's auc: 0.733087
[119]	train's auc: 0.758796	valid1's auc: 0.733081
[120]	train's auc: 0.759065	valid1's auc: 0.733155
[121]	train's auc: 0.759329	valid1's auc: 0.733169
[122]	train's auc: 0.759461	valid1's auc: 0.733175
[123]	train's auc: 0.759733	valid1's auc: 0.733194
[124]	train's auc: 0.759996	valid1's auc: 0.733224
[125]	train's auc: 0.760259	valid1's auc: 0.733191
[126]	train's auc: 0.760494	valid1's auc: 0.733209
[127]	train's auc: 0.760682	valid1's auc: 0.73322
[128]	train's auc: 0.760851	valid1's auc: 0.733256
[129]	train's auc: 0.761235	valid1's auc: 0.733422
[130]	train's auc: 0.7617	valid1's auc: 0.733735
[131]	train's auc: 0.761945	valid1's auc: 0.733755
[132]	train's auc: 0.762181	valid1's auc: 0.733798
[133]	train's auc: 0.762388	valid1's auc: 0.73381
[134]	train's auc: 0.762587	valid1's auc: 0.733833
[135]	train's auc: 0.762733	valid1's auc: 0.733846
[136]	train's auc: 0.762963	valid1's auc: 0.733873
[137]	train's auc: 0.76327	valid1's auc: 0.733915
[138]	train's auc: 0.763305	valid1's auc: 0.733917
[139]	train's auc: 0.763611	valid1's auc: 0.73395
[140]	train's auc: 0.763803	valid1's auc: 0.733927
[141]	train's auc: 0.764029	valid1's auc: 0.733923
[142]	train's auc: 0.764279	valid1's auc: 0.733996
[143]	train's auc: 0.764449	valid1's auc: 0.734013
[144]	train's auc: 0.764614	valid1's auc: 0.734004
[145]	train's auc: 0.76476	valid1's auc: 0.733991
[146]	train's auc: 0.764847	valid1's auc: 0.733996
[147]	train's auc: 0.76516	valid1's auc: 0.734091
[148]	train's auc: 0.765304	valid1's auc: 0.734108
[149]	train's auc: 0.76561	valid1's auc: 0.734134
[150]	train's auc: 0.765774	valid1's auc: 0.734133
[151]	train's auc: 0.766008	valid1's auc: 0.734144
[152]	train's auc: 0.766202	valid1's auc: 0.734147
[153]	train's auc: 0.766297	valid1's auc: 0.734142
[154]	train's auc: 0.766608	valid1's auc: 0.734117
[155]	train's auc: 0.766695	valid1's auc: 0.734103
[156]	train's auc: 0.766754	valid1's auc: 0.734104
[157]	train's auc: 0.766841	valid1's auc: 0.734108
[158]	train's auc: 0.766951	valid1's auc: 0.7341
[159]	train's auc: 0.767167	valid1's auc: 0.734112
[160]	train's auc: 0.767564	valid1's auc: 0.734224
[161]	train's auc: 0.767799	valid1's auc: 0.734219
[162]	train's auc: 0.767895	valid1's auc: 0.734204
[163]	train's auc: 0.768039	valid1's auc: 0.734204
[164]	train's auc: 0.768196	valid1's auc: 0.734214
[165]	train's auc: 0.768401	valid1's auc: 0.734212
[166]	train's auc: 0.768594	valid1's auc: 0.734191
[167]	train's auc: 0.768742	valid1's auc: 0.734187
[168]	train's auc: 0.768808	valid1's auc: 0.73418
[169]	train's auc: 0.769035	valid1's auc: 0.734184
[170]	train's auc: 0.769203	valid1's auc: 0.734172
[171]	train's auc: 0.76936	valid1's auc: 0.73418
[172]	train's auc: 0.769502	valid1's auc: 0.734167
[173]	train's auc: 0.769711	valid1's auc: 0.734145
[174]	train's auc: 0.769798	valid1's auc: 0.734125
[175]	train's auc: 0.769843	valid1's auc: 0.734125
[176]	train's auc: 0.770017	valid1's auc: 0.734168
[177]	train's auc: 0.770287	valid1's auc: 0.734181
[178]	train's auc: 0.770773	valid1's auc: 0.734388
[179]	train's auc: 0.771194	valid1's auc: 0.73461
[180]	train's auc: 0.771403	valid1's auc: 0.734601
[181]	train's auc: 0.771582	valid1's auc: 0.7346
[182]	train's auc: 0.771865	valid1's auc: 0.734611
[183]	train's auc: 0.772013	valid1's auc: 0.734594
[184]	train's auc: 0.772199	valid1's auc: 0.734613
[185]	train's auc: 0.772397	valid1's auc: 0.734671
[186]	train's auc: 0.772542	valid1's auc: 0.734658
[187]	train's auc: 0.7727	valid1's auc: 0.73467
[188]	train's auc: 0.772743	valid1's auc: 0.73467
[189]	train's auc: 0.772799	valid1's auc: 0.734663
[190]	train's auc: 0.773071	valid1's auc: 0.734646
[191]	train's auc: 0.77323	valid1's auc: 0.734651
[192]	train's auc: 0.773378	valid1's auc: 0.734628
[193]	train's auc: 0.773573	valid1's auc: 0.734631
[194]	train's auc: 0.773627	valid1's auc: 0.734643
[195]	train's auc: 0.77382	valid1's auc: 0.734666
[196]	train's auc: 0.77406	valid1's auc: 0.734649
[197]	train's auc: 0.774121	valid1's auc: 0.734641
[198]	train's auc: 0.774356	valid1's auc: 0.73472
[199]	train's auc: 0.774684	valid1's auc: 0.734756
[200]	train's auc: 0.774857	valid1's auc: 0.734765
[201]	train's auc: 0.775027	valid1's auc: 0.734759
[202]	train's auc: 0.775172	valid1's auc: 0.734731
[203]	train's auc: 0.775409	valid1's auc: 0.734774
[204]	train's auc: 0.775611	valid1's auc: 0.734789
[205]	train's auc: 0.775811	valid1's auc: 0.734776
[206]	train's auc: 0.776028	valid1's auc: 0.734779
[207]	train's auc: 0.776149	valid1's auc: 0.734821
[208]	train's auc: 0.776284	valid1's auc: 0.734823
[209]	train's auc: 0.776335	valid1's auc: 0.734816
[210]	train's auc: 0.776514	valid1's auc: 0.734798
[211]	train's auc: 0.776636	valid1's auc: 0.73478
[212]	train's auc: 0.776849	valid1's auc: 0.73479
[213]	train's auc: 0.776895	valid1's auc: 0.734798
[214]	train's auc: 0.776949	valid1's auc: 0.734789
[215]	train's auc: 0.777278	valid1's auc: 0.734914
[216]	train's auc: 0.777515	valid1's auc: 0.734908
[217]	train's auc: 0.777705	valid1's auc: 0.734939
[218]	train's auc: 0.777865	valid1's auc: 0.734952
[219]	train's auc: 0.778026	valid1's auc: 0.735059
[220]	train's auc: 0.778264	valid1's auc: 0.735078
[221]	train's auc: 0.778353	valid1's auc: 0.735062
[222]	train's auc: 0.778478	valid1's auc: 0.735062
[223]	train's auc: 0.778651	valid1's auc: 0.735051
[224]	train's auc: 0.778773	valid1's auc: 0.73504
[225]	train's auc: 0.778952	valid1's auc: 0.73502
[226]	train's auc: 0.779268	valid1's auc: 0.735023
[227]	train's auc: 0.779519	valid1's auc: 0.734996
[228]	train's auc: 0.779573	valid1's auc: 0.734988
[229]	train's auc: 0.779735	valid1's auc: 0.734986
[230]	train's auc: 0.779861	valid1's auc: 0.734963
[231]	train's auc: 0.779998	valid1's auc: 0.734947
[232]	train's auc: 0.780314	valid1's auc: 0.734983
[233]	train's auc: 0.780493	valid1's auc: 0.735015
[234]	train's auc: 0.78062	valid1's auc: 0.735004
[235]	train's auc: 0.780753	valid1's auc: 0.735002
[236]	train's auc: 0.780912	valid1's auc: 0.735002
[237]	train's auc: 0.780947	valid1's auc: 0.735003
[238]	train's auc: 0.781079	valid1's auc: 0.735005
[239]	train's auc: 0.781126	valid1's auc: 0.735001
[240]	train's auc: 0.781356	valid1's auc: 0.734975
[241]	train's auc: 0.781506	valid1's auc: 0.734971
[242]	train's auc: 0.781621	valid1's auc: 0.734971
[243]	train's auc: 0.781697	valid1's auc: 0.734984
[244]	train's auc: 0.781778	valid1's auc: 0.734973
[245]	train's auc: 0.781904	valid1's auc: 0.734979
[246]	train's auc: 0.781953	valid1's auc: 0.734973
[247]	train's auc: 0.782112	valid1's auc: 0.734963
[248]	train's auc: 0.782268	valid1's auc: 0.73496
[249]	train's auc: 0.782411	valid1's auc: 0.734954
[250]	train's auc: 0.782721	valid1's auc: 0.735046
[251]	train's auc: 0.782848	valid1's auc: 0.735048
[252]	train's auc: 0.782896	valid1's auc: 0.735055
[253]	train's auc: 0.783066	valid1's auc: 0.735031
[254]	train's auc: 0.783127	valid1's auc: 0.735033
[255]	train's auc: 0.783176	valid1's auc: 0.735033
[256]	train's auc: 0.783343	valid1's auc: 0.735024
[257]	train's auc: 0.783492	valid1's auc: 0.735004
[258]	train's auc: 0.783677	valid1's auc: 0.73501
[259]	train's auc: 0.783839	valid1's auc: 0.735006
[260]	train's auc: 0.783954	valid1's auc: 0.735007
[261]	train's auc: 0.784062	valid1's auc: 0.735012
[262]	train's auc: 0.784282	valid1's auc: 0.735004
[263]	train's auc: 0.784482	valid1's auc: 0.734999
[264]	train's auc: 0.784626	valid1's auc: 0.734989
[265]	train's auc: 0.784755	valid1's auc: 0.734989
[266]	train's auc: 0.784885	valid1's auc: 0.734986
[267]	train's auc: 0.784988	valid1's auc: 0.734969
[268]	train's auc: 0.785125	valid1's auc: 0.734958
[269]	train's auc: 0.785194	valid1's auc: 0.734958
[270]	train's auc: 0.785378	valid1's auc: 0.734937
Early stopping, best iteration is:
[220]	train's auc: 0.778264	valid1's auc: 0.735078
