aid,auc
6,0.6574813445204823
7,0.8150818184776822
12,0.8562121038076218
18,0.5776311005109053
70,0.8632443887085351
74,0.6724580881315123
86,0.6145126634974352
98,0.7800088270187755
113,0.5331704132462449
117,0.657214411245925
121,0.8348393268859298
136,0.6233190199511954
145,0.7603956667329447
164,0.8787238507037068
173,0.7671426072477034
174,0.7729782826956437
177,0.6442230596931128
191,0.770368885451569
205,0.8834660085051158
206,0.6014491305101615
212,0.6047249894766381
231,0.7333737873266619
272,0.7538143782665505
286,0.7268615217810774
302,0.6820781588283729
311,0.7581772346716323
313,0.8573704208066442
336,0.8999999999999999
369,0.5735342382065985
389,0.7145157862139166
404,0.6354141166067284
411,0.7169011456590801
420,0.620460068464489
432,0.6817047258793163
436,0.6177833692964046
450,0.9111894257163824
454,0.6926657129232238
471,0.6811377413130827
516,0.6831626260187835
519,0.9272230278277317
529,0.6167928724142122
543,0.6117842612767415
561,0.6846488878170119
562,0.5129886661794482
613,0.9416568959982132
624,0.6202231576313297
647,0.661787771447008
660,0.6335003096955539
671,0.8969785386508473
681,0.7510047838704228
686,0.8101104184154075
688,0.7447857121099818
692,0.6464241061341585
699,0.6135909866716828
725,0.9137377716685325
727,0.8414957605830204
748,0.6140363768514674
765,0.8708685328705962
792,0.7676186408315469
838,0.7142936976961873
846,0.8435587639563773
853,0.5994324425574425
875,0.5846382978723403
886,0.7754310499336846
894,0.6079867852832764
903,0.7981267709576609
914,0.6333185239623336
916,0.864644536923676
927,0.7831528435250631
932,0.7877102264083093
939,0.5985172372957874
951,0.6076212690659687
960,0.6304169589544564
966,0.7213822892825255
975,0.6318090711500892
977,0.5471065900044229
1017,0.705613849640096
1021,0.8862882650667904
1023,0.6966908293291563
1027,0.8861356738218117
1044,0.6095423793388158
1057,0.8800654745601335
1085,0.6257229422888457
1107,0.8449592687824812
1119,0.6310898807351532
1140,0.7839307070765338
1171,0.8936638465294472
1182,0.6748788065404991
1201,0.8144176233223429
1202,0.6259916247200634
1215,0.6095967719371994
1230,0.6084799352269873
1242,0.7221455006294445
1254,0.7881635976816616
1277,0.7601652061545109
1284,0.802898602565937
1291,0.7750365682991038
1317,0.6423852785552246
1335,0.6342196897752453
1338,0.7671486828359982
1350,0.6144496859658265
1351,0.7230004739204372
1375,0.9018062061525763
1377,0.8642935239160566
1379,0.8437709411285825
1407,0.6764929618764636
1415,0.6291890299191423
1429,0.8542863172492802
1449,0.8636810772403993
1468,0.711082318056761
1483,0.8395923990972681
1496,0.5982539071417378
1503,0.754521067980692
1507,0.8465143019153227
1508,0.7505362638651029
1512,0.8107482974224269
1530,0.6748669722369159
1566,0.6561497778135972
1580,0.5765451002619698
1596,0.8343229889937334
1599,0.6210691045550722
1605,0.741986112264688
1621,0.7992256283119701
1622,0.8698943649639127
1635,0.7058897187675452
1671,0.7019478493101973
1672,0.9256113604705153
1714,0.617027419701187
1716,0.7767756389935103
1728,0.6071513270206796
1746,0.6393116846082556
1749,0.6812794701062278
1781,0.6485296867686922
1790,0.769164862914863
1819,0.7949553068512407
1827,0.8187623949604105
1841,0.6930657559494768
1842,0.8687923882562693
1847,0.8443867859920973
1871,0.6874182472204055
1894,0.853390113560454
1904,0.5826878720729631
1910,0.7110459048031667
1918,0.650273162989608
1925,0.5817562870088462
1930,0.9138683851748639
1931,0.56682201074848
1940,0.8748357889017487
1950,0.8094165341232178
1957,0.9155021478666412
1962,0.5996234254583062
1966,0.8761224287716993
1970,0.802143061387271
1991,0.6634891509937854
1998,0.6486868570602186
2013,0.7718885478780566
2031,0.8290783007494525
2044,0.7047622824690261
2047,0.56934339688151
2048,0.6447388903366075
2050,0.7645784125040096
2054,0.9496528538948634
2066,0.6644498107296697
2068,0.7924781577694199
2112,0.6950830580748409
2118,0.7159475199731065
2154,0.5611734548164866
2169,0.7083865460800667
2196,0.5976297304430503
2197,0.7071422342520015
2201,0.7912402096823928
2205,0.8765982339121619
2216,0.5911849504253188
