aid,auc
1672,0.9579055743491689
2054,0.9425126038969888
519,0.9383682856015498
613,0.9279789619279614
1930,0.9236564366060269
1957,0.9153086083495998
1375,0.9141364949583359
725,0.9108109529778848
450,0.9043711244274381
671,0.9031669213788418
1021,0.902631652597745
336,0.902378925675373
1171,0.901719616119494
164,0.8953414766826565
1966,0.8924949578160952
1057,0.8913891526431995
313,0.8851869076091772
1940,0.8803042982522336
2205,0.8708197539109767
1622,0.8628998634985449
916,0.8628766308330877
1377,0.862723893457716
70,0.862243324363968
765,0.8615717725510009
205,0.8549392532281662
1429,0.8541970310391364
1842,0.8507637227209758
12,0.8506598156759974
1107,0.8471060239010816
1027,0.8462904911180774
846,0.845863261814179
1483,0.83970342870288
1449,0.8394008933714858
1847,0.8376983769837699
1507,0.8375561326236352
1894,0.8361975844489739
121,0.8346956953802899
1379,0.8344818055802903
1621,0.8343636241146121
1596,0.8334135961762472
1950,0.8309769396922888
1819,0.829011701925942
727,0.8244169932616214
2031,0.82439881387987
1284,0.820479556318295
1512,0.8173131504257333
7,0.8146361152909721
1827,0.8111904536417547
2201,0.8087924835818033
903,0.8071998669770535
686,0.8070923929404095
2068,0.8027953795379538
927,0.8011433011433011
1201,0.8008568016702506
1254,0.8007234241990056
792,0.7897457615508165
1716,0.7866704663287878
1140,0.7849271314759719
1291,0.7842787345895719
1970,0.7840708358691941
311,0.7767057720583845
932,0.7761983388143642
2050,0.7761669780796827
1503,0.7729771840387123
173,0.7705164564633674
1338,0.7698699125438331
2013,0.7696632789155017
1790,0.7694903053621491
1023,0.7689608173302174
191,0.7657737395680887
145,0.7648012271279097
1508,0.7547344235378423
688,0.7546190450144944
272,0.7538784534492688
98,0.7529313330326093
1351,0.7497838468400466
2044,0.7439998087588449
681,0.7401965344114104
1605,0.7374965699361236
174,0.7360343559323632
286,0.735250480218601
1277,0.7336548582700756
2169,0.7334668100941372
2118,0.7317817173505293
411,0.7289493252988929
389,0.7247143489574739
886,0.7193019343986543
966,0.7178380684431362
838,0.7176275576275577
1468,0.7136201247805551
231,0.7131547376522251
2112,0.712396189233112
1841,0.7123945605576195
1910,0.7069991223506287
2197,0.7028132098549712
1749,0.7016832662573905
454,0.7015905462547463
1635,0.6987809015880297
1671,0.6981221626083368
1242,0.6955863234529381
1991,0.6952225334578276
2066,0.695221078692557
1017,0.6924276898947366
561,0.6912680990876172
1335,0.6899118492736077
660,0.6879622885094842
432,0.6820145479118641
74,0.6809513822807632
1530,0.6781860288115915
302,0.675557011948771
117,0.6742136037297983
471,0.6722233228369445
1871,0.6719189150104061
6,0.6691591784338896
1407,0.6685947663826819
1918,0.663586877932685
1230,0.6611335712898214
1781,0.6605162969850732
647,0.6601376497164124
1566,0.6590552530496813
404,0.6582268385551636
692,0.6577717832655221
975,0.6540666832208402
1085,0.6521834061135371
529,0.649169102237922
1317,0.648882338491771
1119,0.6459566840872264
1182,0.644494731368783
136,0.6435993704682023
914,0.6417942893516863
516,0.640185735043275
436,0.638217243639397
1415,0.637148525424176
177,0.6368994782307476
748,0.636645721559897
1350,0.6359214662791388
1998,0.6350250759842502
2048,0.6291630716134599
18,0.6273466127971437
212,0.6256800174195649
2196,0.625
86,0.6242945326278658
1044,0.6237096195740413
1599,0.6211927439168041
1746,0.620991253644315
1580,0.6183881611838817
977,0.6161741443773369
2047,0.6140274169903037
1931,0.6110004322739488
1728,0.6099997525235905
543,0.6098730410785728
420,0.6083431603773585
1202,0.6058336938043811
894,0.6049636911650621
1496,0.6040022198475625
699,0.600586097287002
1714,0.6005366176528948
369,0.5980732150203323
853,0.5973122616237962
1904,0.5972696621014426
206,0.5957616757769527
939,0.5904366587324787
960,0.5879869730564602
1925,0.58554148122789
624,0.5828841145645155
951,0.5793770588291136
1962,0.5782095161075516
562,0.575511015668496
875,0.5748672110353575
2216,0.5723930520083584
1215,0.5712336133427424
2154,0.5555578044041452
113,0.5482526115859448
