aid,auc
1672,0.954754375643477
2054,0.9448949448153698
519,0.9370265346705693
1930,0.9288380086099153
1957,0.9271150150559112
613,0.9226577745278987
725,0.9176086123865669
450,0.916411971859232
1375,0.9129974951789311
1171,0.9107063720967402
671,0.9089403973509934
1021,0.9057454016765014
336,0.89534519062766
1966,0.890530163148974
164,0.8890064784135305
313,0.8796394720524404
1940,0.8781001144703858
1622,0.8746002400719122
2205,0.8698931580325246
765,0.8660178155727116
1377,0.8655447747576818
916,0.8643503339254568
70,0.8624950038105256
1429,0.8602789023841655
1449,0.8534719664560728
12,0.8534710791756689
1027,0.8532276790897481
1842,0.8492884515049566
1057,0.847871598046057
1107,0.8472996460766744
1894,0.843382651240768
1284,0.8426985465933662
1847,0.8426409264092641
205,0.842463901787418
846,0.8405379595452911
1507,0.8368387828008206
1483,0.8353035694983746
1596,0.8341829511756802
1621,0.8321613340116759
1379,0.8298768095629152
121,0.8294928083211569
1819,0.82906452311943
1512,0.827328547312965
727,0.8273206110204455
1950,0.8252248551042369
2031,0.8247570657963543
927,0.8215025715025716
7,0.8145812209786689
1827,0.8100722484523357
2201,0.8096457504434111
2068,0.808907590759076
686,0.8076446371070709
1254,0.8050436044887229
1201,0.800221771479906
932,0.7951865755036694
1716,0.7924757849543782
1503,0.787264422571499
792,0.7864020669818824
903,0.7859231238221925
1790,0.7847499936856464
681,0.7831884369074452
1970,0.7747784523579795
1291,0.7734921133332945
98,0.7727049168400681
1140,0.7724840156205144
1338,0.7721623263865558
311,0.7709844175569264
145,0.769970927056788
173,0.7684020675509117
1508,0.7660534701132992
2050,0.7632294784087491
191,0.7610290001587348
272,0.7588391579807888
2013,0.7567699913570105
1023,0.7533155768078574
1277,0.7439077741335928
174,0.7432382093042995
688,0.7398293496690916
286,0.7329411022031438
454,0.7325762642388678
1841,0.7268312948201806
2044,0.7265809268821317
1605,0.7246461852096304
411,0.7216902364698511
1910,0.7196120474456199
966,0.7183035813777272
231,0.7169145275929195
838,0.7164879564879565
1351,0.712928017566733
2118,0.7119525661965587
389,0.7099058010580748
886,0.7059795813475378
1468,0.7054824974819323
2197,0.7016999076408476
1242,0.7013910556422257
2169,0.7012470984245281
2112,0.6993742562094514
1017,0.6960813671778063
1635,0.6957972725201869
1749,0.6948381154153465
1671,0.6884853487412299
1991,0.6840407459280007
302,0.6836152088872054
561,0.6817713673062795
74,0.6798494077728252
2066,0.6797613944563071
1871,0.6794451814917979
432,0.6724288566008261
1530,0.6709957522468853
660,0.669033504874818
1407,0.6652653910075516
117,0.6647116194498259
471,0.664639508129488
1182,0.6626908751339707
404,0.6620131722970128
1085,0.6613017259305469
1918,0.6556098598757885
1781,0.6550701132650212
1566,0.6545655613644724
647,0.6537264557229454
1335,0.6532611985472155
6,0.6516634574240479
1317,0.6494104642593957
692,0.6488537746505352
1998,0.6461899157201132
1350,0.6459695118334421
212,0.6451898720982353
975,0.6449016907830877
86,0.6398629148629149
529,0.6393321979015538
136,0.6388535739915101
1119,0.6368264552615853
1415,0.636783992280745
748,0.6366078227358068
1925,0.632956749971471
177,0.6324422481543224
2048,0.6315647041100018
894,0.6290466440292845
977,0.6287523367845844
420,0.627688679245283
436,0.6270958708216647
1746,0.625329163923634
914,0.6250785698428108
1496,0.6240831813091984
516,0.6236548950239013
624,0.6226302204520032
1580,0.6223460987234609
543,0.6202698366418649
1230,0.6181071532634033
2196,0.6155261017450457
18,0.6148853706661654
1904,0.6137432538742429
1044,0.6132605671858076
699,0.612025972545665
1599,0.6115112352617822
853,0.608666354640722
2047,0.6079029603148067
1728,0.6073082793567218
960,0.6019163470891427
1931,0.6004473095645311
875,0.5965692880925956
369,0.5953956357963247
2216,0.5952809380078941
1714,0.5917968860727439
939,0.5909333110619284
1215,0.5900358606557378
1202,0.5829707418675913
951,0.5744975744975744
206,0.5731637616886689
1962,0.5714077119205669
2154,0.5572680537564766
562,0.5551698083194146
113,0.5271747388414054
