aid,auc
1672,0.9487498161494338
519,0.9141779984256266
450,0.9124170737772643
2054,0.8983071263114866
1375,0.8902303972845464
1930,0.8873159977780863
671,0.8870351502801834
336,0.8800232964472918
1957,0.8782495044411155
1966,0.8756498025736442
1940,0.8679847467929332
725,0.8667234031764626
1171,0.865531032278219
1021,0.8641069912601175
313,0.8596864204092479
164,0.8585950249740368
1842,0.8481909936491373
1429,0.8414664867296445
1622,0.8404693231357714
765,0.8376448532234883
916,0.8376343282814172
613,0.8370033962214284
1107,0.8359727488044959
205,0.8341708542713568
1057,0.83400638348987
12,0.8290925018169157
1894,0.8287730154307863
1377,0.8281074252846226
1847,0.8242957429574296
1507,0.8215090170872728
1621,0.8185480217720073
1596,0.812617903052336
70,0.8067886931395755
1027,0.8064872866597004
121,0.8049633664120551
846,0.8023615163346176
903,0.7989552156080256
2031,0.7915113567750307
1827,0.7906108580173719
1950,0.7894129113861765
727,0.7889438177262638
1379,0.7888581450624428
1970,0.7814953909184023
2205,0.7804070837688025
1201,0.7790674016270546
1449,0.7776424184617516
1483,0.7674875348870726
1284,0.7604894460765778
927,0.7541995041995042
1140,0.7535794117668951
1716,0.7514688155558722
686,0.749321632400539
173,0.7489038533868483
1254,0.7481709282475946
2013,0.7435694113095869
1819,0.7399538153154374
7,0.7371298670266011
98,0.7361269152976442
272,0.7355591475763149
145,0.731797082449886
2201,0.7292766406212551
2044,0.725094823739402
1338,0.7183400136825351
1503,0.7151731398974137
1277,0.7142440496233705
286,0.7119077980286237
2169,0.6999706625628568
792,0.6988602372204489
1023,0.6978956245687464
2050,0.6974448337494282
886,0.6960330810204652
1291,0.695106201567182
1512,0.6907247667278832
231,0.6888687525465164
191,0.6854611461395863
1841,0.6775909975280913
932,0.676725612453875
838,0.6719917119917119
1991,0.6714746083618632
1508,0.6674395760934222
311,0.667002775278002
1749,0.6663524193964976
1635,0.6662572738901393
411,0.665445174920863
688,0.6652628124487228
454,0.6648863587331723
2118,0.664393418270098
174,0.663771843790375
1242,0.6612584503380134
2068,0.6562145214521452
966,0.6537087140149251
1085,0.6531711374506134
389,0.6526919660704419
2066,0.6519908499821727
302,0.651589990570188
1017,0.6514164013800083
1605,0.6492596436067667
2197,0.6468161054392054
561,0.6452098419738272
1871,0.6434737775318624
1351,0.6376380978521925
1407,0.6354238614737265
74,0.6347773826814244
1530,0.6336913047991064
660,0.6317938027924347
1910,0.6259321739953018
681,0.6203308170250319
2112,0.6195407373283682
1317,0.6178439835772187
432,0.6175544979902644
1335,0.617542183716707
1350,0.613753287067244
853,0.6135160344821863
1468,0.611824822560114
1918,0.6104821117560371
2047,0.6104266865564156
1182,0.6103812727484959
975,0.6091446759520531
471,0.6089647675849268
1998,0.6089375440188697
516,0.6075978688904332
1415,0.6071318734314498
6,0.6064398801882755
1790,0.6040026688668683
977,0.6037577293643946
1119,0.6013419681483794
914,0.5991821537879931
436,0.5981811952571053
1931,0.5981344090063339
1566,0.5945976953273395
529,0.5942627403155378
1904,0.5941688683102273
2216,0.5920666937543534
86,0.5907206990540323
177,0.5897129186602872
2048,0.5888647849131025
1746,0.588380513495721
1671,0.5880244875498695
136,0.587237189963207
748,0.5868759627289479
404,0.5843573515699794
692,0.5815231230851332
369,0.580649170761509
18,0.5805036174011088
1044,0.5798645524621427
1230,0.5771598193473194
212,0.5723472226565531
1728,0.5722891969189855
1580,0.5710928907109288
699,0.5693115983232302
206,0.5681112056518152
894,0.5677654699376413
1962,0.5657355303208994
1496,0.5629557034141963
2154,0.5626113180051813
951,0.5619571099023154
1202,0.5603537584104862
875,0.553452513080704
939,0.5531779902840996
960,0.5530756907586325
117,0.5502058943141671
1599,0.5477961386149721
647,0.5424731444915737
1215,0.540148158451851
543,0.5342130993940971
1714,0.5309125027637569
1781,0.5277415143603134
1925,0.5207862604131005
2196,0.515869934930494
420,0.5116167452830189
624,0.505903674007359
113,0.5055175688509022
562,0.445649407460431
