aid,auc
1672,0.9432416531842919
519,0.9191214721373199
2054,0.9068483444610981
450,0.8951860675923922
1966,0.8904733498092017
1375,0.8903704929231688
336,0.8902042919224049
1930,0.889169039022358
1957,0.8860384795799477
671,0.8854431991849211
1021,0.8744636694589225
725,0.8729966437907997
313,0.8688546372575072
1171,0.8685169309901414
1940,0.8666568302478139
164,0.863597250383265
1429,0.8557804768331084
1842,0.848065055862404
765,0.8453690501168245
1894,0.8452058008416793
1622,0.8451612852044799
1107,0.8442377139975323
916,0.8418168603931035
1057,0.8391200393534142
1027,0.8382474166956927
1377,0.8345662206575539
12,0.8340319943941491
1847,0.8332208322083221
205,0.8307677628649577
1507,0.8281624366938781
613,0.8279864503539383
1596,0.8185542895235084
121,0.8185520730178736
846,0.8176697321748329
1621,0.8165780407516592
70,0.8148864270348554
2031,0.8091531471880237
2205,0.8056127591943254
727,0.8019992773218023
1379,0.7968391928036369
903,0.7944518346081365
927,0.7922077922077924
1827,0.7907426799568831
1201,0.7873141861753575
1950,0.7873012096188475
1449,0.7821187195638281
1284,0.7777577397054405
1970,0.7766042721213651
1483,0.7745363172000543
1254,0.7704453084351682
1140,0.7648236216240759
1716,0.7646793151039689
7,0.7633099332872652
686,0.7578720745072881
173,0.7508148228294655
1819,0.7491447029823659
98,0.7412329205651674
2013,0.738891550933049
2044,0.7381430483840123
2201,0.7305785916303149
272,0.7266967653233747
1277,0.7264908089648716
1338,0.7263010244534481
2169,0.726091275457947
145,0.7221332272081724
1503,0.7202287087901311
2050,0.7105687786074898
1023,0.7091069395265369
792,0.7087778228188418
1512,0.7084107815311554
886,0.7036433510886834
1291,0.696469541914646
286,0.6943605652601297
932,0.6942713725991033
174,0.6925424615935947
191,0.6911798058072082
231,0.6898589229933451
1749,0.6801849457835407
1910,0.6785175608705021
411,0.6747824560250226
2066,0.6745694403826663
1242,0.67434997399896
2068,0.6741254125412541
311,0.6730338063354037
1508,0.6719152760819427
966,0.6691213654174141
1351,0.6672202017429494
1841,0.6667844259390869
389,0.6640122782424269
2197,0.6638002046878512
2118,0.6637735896215445
1605,0.6630739228941382
1017,0.6603813987123919
1635,0.659134317468965
688,0.6579718864518952
838,0.6571147371147371
1991,0.6558933758688661
681,0.6555257414761547
1085,0.6552609690164275
302,0.6542726601923975
660,0.6533815781421801
454,0.6510088561442873
1790,0.6498048864679189
74,0.6459503493263885
561,0.6452240409978263
1335,0.6443846473970943
2112,0.6352483140747566
1407,0.6332488664465088
1871,0.6322441100834365
1317,0.631353300347405
1530,0.625843308399632
436,0.6254990168623011
977,0.6205286525740581
471,0.6201623638423734
1671,0.6184585224927776
1468,0.617974075554843
1350,0.6173596694149515
432,0.6151231420183947
1119,0.6139968581725282
1918,0.6130320524816748
1415,0.611188992305561
853,0.609436461227457
516,0.6086192010444964
2047,0.6044854813405005
914,0.6032726024992865
1230,0.6018902972027972
529,0.6012023661837578
1182,0.6009767925549412
1566,0.6004652821746655
1044,0.6003476757401209
6,0.5992565254599915
1931,0.5963230871877762
136,0.5898037607235348
86,0.5862554112554113
1998,0.5862391695855017
404,0.5855926442201246
692,0.5852277796395535
212,0.5846176498181023
2048,0.5844296533683936
177,0.5842597804672108
1746,0.5840543590708172
875,0.5840137941969241
960,0.5837679108494506
369,0.5803376174834992
2216,0.5783172742047828
951,0.576927823503166
1904,0.576776633889417
1599,0.5764816746878472
1496,0.5748957478505066
647,0.5712991402987015
975,0.5709948305830832
1580,0.5697763556977635
894,0.5690236675102694
18,0.5688504181151931
748,0.5688132204118881
699,0.5685704410621083
2154,0.5672360751295338
1962,0.5667736919885048
206,0.5657938840759076
117,0.5621809663870496
1215,0.5597078221691456
1728,0.5564544690226421
939,0.5540301499143943
2196,0.5437000887311446
1202,0.5386049346366028
1781,0.5380370748969572
543,0.5339239552381267
1714,0.5270047394887475
624,0.5236710591350142
1925,0.4961714024877325
420,0.49091863207547165
113,0.4849240265906933
562,0.45371430843871785
