aid,auc
2054,0.936591618699854
1672,0.9327229402053345
613,0.9305288025347905
519,0.9297061093058883
725,0.9166982721342408
1957,0.914611862451611
671,0.9111965481295206
336,0.9071321321321322
1930,0.9067621966234436
450,0.9055876162262226
1375,0.9029428906538469
1171,0.8988764836237981
1021,0.8929762918891274
1027,0.8795579807808203
1449,0.8784862344184379
164,0.8781536958589385
765,0.8742081306304723
1057,0.8740299461334793
1940,0.8728835053762763
1966,0.8698964125708548
2205,0.8690467755040342
1842,0.8683533870288576
1622,0.8681455143637029
1429,0.8666583759176352
70,0.8637836355265979
1377,0.8631918805367921
916,0.8628914880244577
205,0.8606621012502753
12,0.854222295096546
1894,0.8520925183700735
313,0.8516080765286393
1107,0.8473897643858119
1379,0.8434932794735024
727,0.8411998915358011
1507,0.8403068296370968
1483,0.8371421802720663
846,0.8370311063471316
121,0.8364332875442702
1847,0.8353934457156297
7,0.833508770142833
2031,0.8330347689238955
1596,0.8319186245055536
1512,0.8292427523187003
1284,0.8241865192922211
686,0.8212269457657154
1827,0.8190353464010494
903,0.8134454598188118
932,0.8129045475291482
1201,0.8117846379645133
1950,0.8063813460449466
927,0.802576318770813
2201,0.8017201004361041
1621,0.801568984995251
1970,0.7968957715673143
1819,0.7967015197253705
2068,0.796044831239006
1338,0.7898816604579495
1254,0.7881431720717644
98,0.7859463131000246
1140,0.7823655974834894
886,0.7794494031616302
1716,0.7790278505519247
792,0.7754667176489589
1790,0.7720458553791887
1291,0.7719779360621307
681,0.770130428367047
145,0.7649449299713249
2050,0.764724943866095
2013,0.7643592053224861
191,0.7641955587359631
173,0.7630255225932402
1508,0.7599087174806025
688,0.7587466620637838
1277,0.755837270275773
311,0.7528366013659867
1503,0.748585327835881
838,0.7484294303104815
1242,0.7438602843657768
174,0.7381376803667365
1605,0.7378806749871618
286,0.7350156662041843
272,0.7347118630226481
1351,0.7333872301673591
2044,0.7286165268017197
2112,0.7247086020629239
231,0.7239626830073378
1635,0.7210487095292376
411,0.7194669210755796
389,0.7188008237425658
2118,0.7186328443162759
1910,0.7148013942771618
1468,0.7135861037842942
966,0.7108651310833647
1871,0.7090562843842573
2197,0.7072151843541317
1023,0.7025236706217819
1182,0.6987503651594463
471,0.6971089870596431
432,0.6937923840473881
1017,0.6926718608371101
1841,0.6918375887678214
1530,0.6894913437533136
1749,0.68933534618027
302,0.6872676908314407
561,0.6870028344342867
2169,0.6860942061092578
1991,0.68350205376013
454,0.6825015328019619
1671,0.6820399681648076
516,0.678924639713687
74,0.6732079909850063
2066,0.671168907453335
1407,0.6700565643324661
6,0.6667814601734058
1998,0.662273536890042
1918,0.6542495663227907
1566,0.6537627704785484
117,0.651273621881142
404,0.651030541753005
692,0.6465146538507451
2048,0.6453037155912411
177,0.6431040970187919
1202,0.6421730973090991
1781,0.6415857529386644
136,0.6384694675909699
660,0.6379797850740632
1317,0.6356212083746862
420,0.6350306290737262
914,0.6344032548529228
1119,0.6332832486519023
1415,0.6317341383987946
951,0.6299300975417149
1085,0.6298604497080624
647,0.6274321611241929
2216,0.6217880998756505
1350,0.621122569320644
894,0.6190304799764039
960,0.6186208537286287
86,0.6184366019391401
212,0.6166919807255125
529,0.6159326712000629
1496,0.615520722038505
975,0.6154698375379515
1599,0.615325162681145
543,0.6151410434540603
1215,0.6136093309740214
436,0.6119190486043372
1746,0.6113923148214158
1714,0.6085387496884298
699,0.6085183192365654
1230,0.6083344009265
748,0.6077163999681341
1044,0.605102855383056
939,0.6012119477859299
1728,0.6005346464638706
853,0.599567932067932
2196,0.5962464902266924
1904,0.595336370946127
1335,0.5938159491400232
206,0.5912536668418319
1580,0.5905262237712938
624,0.587310311544855
369,0.5862847787185503
1962,0.584628944954768
18,0.579685110496581
875,0.5681734860883797
1925,0.5677846234986694
977,0.5670022114108801
562,0.5625202175710161
1931,0.5621582979119121
2047,0.5575790275235148
113,0.5542306274938368
2154,0.5473812160853726
