aid,auc
2054,0.9507863242911454
613,0.9371423237441201
519,0.9300392075679409
1957,0.9237963808270171
1672,0.9204118944435845
725,0.9141348582971438
450,0.9131915818845635
1930,0.9119322106173536
1375,0.9024537362167955
336,0.9013263263263263
671,0.8991037173163104
1171,0.8987074631911057
1021,0.8920425333898744
1057,0.8857553703486325
205,0.883089419589576
1940,0.8761315143032913
765,0.873686795210559
2205,0.8734076708929326
1429,0.8730422526718823
164,0.8724517174302271
1842,0.8706155872313356
1966,0.8695628759886667
1622,0.8691554567594515
70,0.8685667929827117
1377,0.8664176740118807
916,0.8630056845832859
1027,0.8613720784984057
12,0.858647711931503
1107,0.8558545000334437
313,0.8528017350078176
1379,0.8525982929005622
1847,0.852095732556667
1507,0.8509860131048386
1894,0.8476319305277221
1449,0.8475638611231832
846,0.8473095568311237
727,0.8467662051658609
1483,0.8366651288637297
121,0.8349855814741112
1596,0.8342792703447763
1284,0.8299455692278341
2031,0.8286484235946556
7,0.8209699862689745
927,0.8205579099547218
686,0.8198458047705651
1950,0.8188406853251738
1621,0.8178859791321016
1827,0.8166374646056165
1512,0.8116642410535442
903,0.8111099975400202
1201,0.8082932697358343
932,0.8043018616101684
1819,0.8011144200394574
2068,0.7979751596256451
1970,0.7972657406153275
1254,0.7969472939725679
681,0.7939894742019576
1140,0.7907256372678932
98,0.7872379731869182
2201,0.7858360424650895
1338,0.7855328772158048
1716,0.7820021459019897
1291,0.7793266005127831
1790,0.778543656519847
886,0.7763953113237982
792,0.7743229461157066
191,0.7742115450678067
2013,0.7737593523239684
145,0.7682338131248956
173,0.7680972758852989
2050,0.7666601055609018
311,0.7633969535178705
272,0.7582854692944252
1277,0.7574477809771927
1508,0.7568818226355525
1605,0.7527555973568502
1242,0.7525756701794865
1503,0.7441228378921962
174,0.7423321577931318
838,0.73914805035137
688,0.7346343246453918
1351,0.7344094115023277
286,0.7319314301115777
2118,0.7272127701014329
411,0.7252607597925523
231,0.7239113694309421
1023,0.72356384372901
389,0.7234776001678004
966,0.7215639640580905
2044,0.7169693989244412
1635,0.7165605594024873
1468,0.7122180695991349
2169,0.7085966821309425
1910,0.7084798834163728
432,0.7057182390033059
2112,0.7033026840575713
2197,0.6999939627501687
1017,0.6997090509197547
1671,0.695329830494534
1841,0.6944366021575324
1182,0.6903043258564469
1530,0.6899731225309287
1991,0.6893041094054044
1871,0.6874519101296503
561,0.6870196722985502
516,0.6852509646591792
302,0.6851776938145671
1749,0.682961951715306
117,0.6795315570622497
74,0.6759342792208989
1566,0.667357153908586
2066,0.6673100770134448
1407,0.6670778697053951
471,0.6652522420797919
454,0.6646374639507686
1998,0.6609513184554247
692,0.6588744477514923
177,0.658713429325096
1918,0.6582634042769046
2048,0.6562379326922664
1317,0.6530502519974886
6,0.6516784406744702
1335,0.6502914951989026
914,0.648559384497859
404,0.6479571651663978
1746,0.6470556783346403
1781,0.6457213762126897
1119,0.6374188677349029
136,0.6344195970543193
1415,0.6329505504970555
1962,0.6294499235272402
1215,0.6274557304870552
1202,0.6256743925640431
1350,0.6246743095362167
748,0.6222537464290129
543,0.6199716367810053
647,0.6198420154351488
660,0.6176287597456885
853,0.6172864635364635
1714,0.6171061900645105
1044,0.6165407095457697
529,0.6161972384895352
206,0.6128184064215814
420,0.6124405731460646
894,0.6122652970522742
1728,0.6122035662780627
436,0.6121549023085335
1085,0.6077925932060679
624,0.6062076608218493
562,0.6048138785388237
1230,0.6027036583428563
212,0.6021838292329726
2047,0.6015827204721924
960,0.5997295203070996
86,0.5987390218354685
699,0.5958813523856601
1925,0.5943614700453096
1599,0.5932133019282207
939,0.5916193483224267
2196,0.5914226387135548
2154,0.5906317263285479
1496,0.5865190639319239
875,0.5843076923076923
369,0.58299536598167
18,0.5791674260252662
977,0.5787686864219372
951,0.5757520363843758
1904,0.5751476966866866
1931,0.5720272160506503
975,0.5708160313929789
1580,0.5680148665758655
2216,0.5621320414204439
113,0.5243855948356927
