[1]	train's auc: 0.664869	valid1's auc: 0.663328
[214]	train's auc: 0.778879	valid1's auc: 0.735861
[215]	train's auc: 0.779027	valid1's auc: 0.735877
[216]	train's auc: 0.77927	valid1's auc: 0.735869
[217]	train's auc: 0.779449	valid1's auc: 0.735886
[218]	train's auc: 0.779676	valid1's auc: 0.735871
[219]	train's auc: 0.779861	valid1's auc: 0.735864
[220]	train's auc: 0.779928	valid1's auc: 0.735854
[221]	train's auc: 0.779986	valid1's auc: 0.735851
[222]	train's auc: 0.780213	valid1's auc: 0.735845
[223]	train's auc: 0.780396	valid1's auc: 0.735848
[224]	train's auc: 0.780526	valid1's auc: 0.735848
[225]	train's auc: 0.780684	valid1's auc: 0.735855
[226]	train's auc: 0.780734	valid1's auc: 0.735859
[227]	train's auc: 0.780854	valid1's auc: 0.735857
[228]	train's auc: 0.781124	valid1's auc: 0.735918
[229]	train's auc: 0.781337	valid1's auc: 0.735918
[230]	train's auc: 0.781495	valid1's auc: 0.735908
[231]	train's auc: 0.781645	valid1's auc: 0.735938
[232]	train's auc: 0.78174	valid1's auc: 0.735949
[233]	train's auc: 0.781931	valid1's auc: 0.735992
[234]	train's auc: 0.782082	valid1's auc: 0.735997
[235]	train's auc: 0.782244	valid1's auc: 0.736034
[236]	train's auc: 0.78243	valid1's auc: 0.736051
[237]	train's auc: 0.782629	valid1's auc: 0.736034
[238]	train's auc: 0.782813	valid1's auc: 0.736025
[239]	train's auc: 0.783016	valid1's auc: 0.736015
[240]	train's auc: 0.783185	valid1's auc: 0.736024
[241]	train's auc: 0.78332	valid1's auc: 0.736019
[242]	train's auc: 0.783489	valid1's auc: 0.736029
[243]	train's auc: 0.783663	valid1's auc: 0.736028
[244]	train's auc: 0.783815	valid1's auc: 0.736023
[245]	train's auc: 0.784004	valid1's auc: 0.736038
[246]	train's auc: 0.784111	valid1's auc: 0.73604
[247]	train's auc: 0.784269	valid1's auc: 0.736042
[248]	train's auc: 0.784425	valid1's auc: 0.736041
[249]	train's auc: 0.784608	valid1's auc: 0.736045
[250]	train's auc: 0.784836	valid1's auc: 0.736015
[251]	train's auc: 0.784955	valid1's auc: 0.736003
[252]	train's auc: 0.785107	valid1's auc: 0.735999
[253]	train's auc: 0.785207	valid1's auc: 0.735999
[254]	train's auc: 0.785409	valid1's auc: 0.736005
[255]	train's auc: 0.785527	valid1's auc: 0.735999
[256]	train's auc: 0.785687	valid1's auc: 0.73599
[257]	train's auc: 0.785809	valid1's auc: 0.736002
[258]	train's auc: 0.785872	valid1's auc: 0.735992
[259]	train's auc: 0.786027	valid1's auc: 0.735979
[260]	train's auc: 0.786224	valid1's auc: 0.735961
[261]	train's auc: 0.786348	valid1's auc: 0.735958
[262]	train's auc: 0.786463	valid1's auc: 0.73596
[263]	train's auc: 0.786635	valid1's auc: 0.73595
[264]	train's auc: 0.786957	valid1's auc: 0.736029
[265]	train's auc: 0.787232	valid1's auc: 0.736011
[266]	train's auc: 0.787365	valid1's auc: 0.736013
[267]	train's auc: 0.78745	valid1's auc: 0.736027
[268]	train's auc: 0.787553	valid1's auc: 0.736031
[269]	train's auc: 0.787809	valid1's auc: 0.736114
[270]	train's auc: 0.788099	valid1's auc: 0.73612
[271]	train's auc: 0.788246	valid1's auc: 0.736119
[272]	train's auc: 0.788413	valid1's auc: 0.736118
[273]	train's auc: 0.788536	valid1's auc: 0.736106
[274]	train's auc: 0.788673	valid1's auc: 0.736117
[275]	train's auc: 0.788901	valid1's auc: 0.736126
[276]	train's auc: 0.789174	valid1's auc: 0.73613
[277]	train's auc: 0.789384	valid1's auc: 0.73613
[278]	train's auc: 0.789516	valid1's auc: 0.736116
[279]	train's auc: 0.78961	valid1's auc: 0.736128
[280]	train's auc: 0.789772	valid1's auc: 0.736126
[281]	train's auc: 0.789896	valid1's auc: 0.736122
[282]	train's auc: 0.790025	valid1's auc: 0.736128
[283]	train's auc: 0.790188	valid1's auc: 0.736108
[284]	train's auc: 0.790383	valid1's auc: 0.736112
[285]	train's auc: 0.790672	valid1's auc: 0.736167
[286]	train's auc: 0.79087	valid1's auc: 0.736172
[287]	train's auc: 0.791003	valid1's auc: 0.736161
[288]	train's auc: 0.791221	valid1's auc: 0.736147
[289]	train's auc: 0.791418	valid1's auc: 0.736135
[290]	train's auc: 0.791506	valid1's auc: 0.736147
[291]	train's auc: 0.791584	valid1's auc: 0.736133
[292]	train's auc: 0.791743	valid1's auc: 0.736137
[293]	train's auc: 0.791935	valid1's auc: 0.736108
[294]	train's auc: 0.792084	valid1's auc: 0.736111
[295]	train's auc: 0.792184	valid1's auc: 0.736126
[296]	train's auc: 0.792214	valid1's auc: 0.736122
[297]	train's auc: 0.792334	valid1's auc: 0.73613
[298]	train's auc: 0.792441	valid1's auc: 0.736125
[299]	train's auc: 0.79255	valid1's auc: 0.736111
[300]	train's auc: 0.792685	valid1's auc: 0.736119
[301]	train's auc: 0.792826	valid1's auc: 0.736114
[302]	train's auc: 0.793016	valid1's auc: 0.736102
[303]	train's auc: 0.793101	valid1's auc: 0.736112
[304]	train's auc: 0.793194	valid1's auc: 0.736117
[305]	train's auc: 0.793419	valid1's auc: 0.736102
[306]	train's auc: 0.793637	valid1's auc: 0.736096
[307]	train's auc: 0.793734	valid1's auc: 0.736088
[308]	train's auc: 0.794097	valid1's auc: 0.736165
[309]	train's auc: 0.794275	valid1's auc: 0.736164
[310]	train's auc: 0.794338	valid1's auc: 0.736168
[311]	train's auc: 0.794476	valid1's auc: 0.736169
[312]	train's auc: 0.794627	valid1's auc: 0.736147
[313]	train's auc: 0.794795	valid1's auc: 0.736132
[314]	train's auc: 0.794946	valid1's auc: 0.736132
[315]	train's auc: 0.79509	valid1's auc: 0.736114
[316]	train's auc: 0.795221	valid1's auc: 0.736117
[317]	train's auc: 0.795289	valid1's auc: 0.736114
[318]	train's auc: 0.79547	valid1's auc: 0.736111
[319]	train's auc: 0.795621	valid1's auc: 0.736084
[320]	train's auc: 0.795738	valid1's auc: 0.736064
[321]	train's auc: 0.79591	valid1's auc: 0.736053
[322]	train's auc: 0.796017	valid1's auc: 0.73606
[323]	train's auc: 0.796121	valid1's auc: 0.736052
[324]	train's auc: 0.79629	valid1's auc: 0.736062
[325]	train's auc: 0.796439	valid1's auc: 0.736052
[326]	train's auc: 0.796688	valid1's auc: 0.736081
[327]	train's auc: 0.796792	valid1's auc: 0.736067
[328]	train's auc: 0.796914	valid1's auc: 0.736072
[329]	train's auc: 0.797083	valid1's auc: 0.736072
[330]	train's auc: 0.797163	valid1's auc: 0.736061
[331]	train's auc: 0.797273	valid1's auc: 0.736047
[332]	train's auc: 0.797413	valid1's auc: 0.73607
[333]	train's auc: 0.7976	valid1's auc: 0.736076
[334]	train's auc: 0.797773	valid1's auc: 0.736188
[335]	train's auc: 0.797988	valid1's auc: 0.736194
[336]	train's auc: 0.798136	valid1's auc: 0.736206
[337]	train's auc: 0.798317	valid1's auc: 0.73619
[338]	train's auc: 0.798529	valid1's auc: 0.736184
[339]	train's auc: 0.798577	valid1's auc: 0.736178
[340]	train's auc: 0.798727	valid1's auc: 0.736171
[341]	train's auc: 0.798849	valid1's auc: 0.736145
[342]	train's auc: 0.798947	valid1's auc: 0.736146
[343]	train's auc: 0.799074	valid1's auc: 0.736179
[344]	train's auc: 0.799214	valid1's auc: 0.736158
[345]	train's auc: 0.799445	valid1's auc: 0.736139
[346]	train's auc: 0.799601	valid1's auc: 0.736122
[347]	train's auc: 0.79972	valid1's auc: 0.7361
[348]	train's auc: 0.799876	valid1's auc: 0.736083
[349]	train's auc: 0.799992	valid1's auc: 0.736085
[350]	train's auc: 0.800078	valid1's auc: 0.736068
[351]	train's auc: 0.800203	valid1's auc: 0.736064
[352]	train's auc: 0.800269	valid1's auc: 0.736048
[353]	train's auc: 0.800423	valid1's auc: 0.736048
[354]	train's auc: 0.800529	valid1's auc: 0.736047
[355]	train's auc: 0.800746	valid1's auc: 0.736029
[356]	train's auc: 0.800836	valid1's auc: 0.736012
[357]	train's auc: 0.800906	valid1's auc: 0.736015
[358]	train's auc: 0.801004	valid1's auc: 0.736009
[359]	train's auc: 0.801134	valid1's auc: 0.736005
[360]	train's auc: 0.801276	valid1's auc: 0.736005
[361]	train's auc: 0.801467	valid1's auc: 0.736014
[362]	train's auc: 0.801608	valid1's auc: 0.736003
[363]	train's auc: 0.801703	valid1's auc: 0.736001
[364]	train's auc: 0.801824	valid1's auc: 0.735992
[365]	train's auc: 0.80194	valid1's auc: 0.736015
[366]	train's auc: 0.802078	valid1's auc: 0.736012
[367]	train's auc: 0.802275	valid1's auc: 0.736032
[368]	train's auc: 0.802399	valid1's auc: 0.736025
[369]	train's auc: 0.802545	valid1's auc: 0.735998
[370]	train's auc: 0.8027	valid1's auc: 0.735987
[371]	train's auc: 0.802834	valid1's auc: 0.736011
[372]	train's auc: 0.802989	valid1's auc: 0.736001
[373]	train's auc: 0.803078	valid1's auc: 0.735998
[374]	train's auc: 0.803185	valid1's auc: 0.736028
[375]	train's auc: 0.803269	valid1's auc: 0.736042
[376]	train's auc: 0.803406	valid1's auc: 0.736022
[377]	train's auc: 0.803487	valid1's auc: 0.736019
[378]	train's auc: 0.80364	valid1's auc: 0.736027
[379]	train's auc: 0.803711	valid1's auc: 0.736022
[380]	train's auc: 0.803804	valid1's auc: 0.736018
[381]	train's auc: 0.803858	valid1's auc: 0.736026
[382]	train's auc: 0.803961	valid1's auc: 0.736016
[383]	train's auc: 0.80404	valid1's auc: 0.736016
[384]	train's auc: 0.804116	valid1's auc: 0.736003
[385]	train's auc: 0.804302	valid1's auc: 0.736013
[386]	train's auc: 0.804483	valid1's auc: 0.736015
Early stopping, best iteration is:
[336]	train's auc: 0.798136	valid1's auc: 0.736206
